filename,Anthracnose,Bacterial Canker,Cutting Weevil,Die Back,Gall Midge,Healthy,Powdery Mildew,Sooty Mould,uploads
synthetic_Gall Midge_Cutting Weevil_352.jpg,0,0,1,0,1,0,0,0,0
synthetic_Anthracnose_uploads_1905.jpg,1,0,0,0,0,0,0,0,1
synthetic_Healthy_uploads_1207.jpg,0,0,0,0,0,1,0,0,1
synthetic_Anthracnose_Cutting Weevil_1162.jpg,1,0,1,0,0,0,0,0,0
synthetic_Gall Midge_Anthracnose_1214.jpg,1,0,0,0,1,0,0,0,0
synthetic_Bacterial Canker_Die Back_1850.jpg,0,1,0,1,0,0,0,0,0
synthetic_Healthy_Die Back_0.jpg,0,0,0,1,0,1,0,0,0
synthetic_Anthracnose_Bacterial Canker_1503.jpg,1,1,0,0,0,0,0,0,0
synthetic_uploads_Healthy_1375.jpg,0,0,0,0,0,1,0,0,1
synthetic_Gall Midge_Anthracnose_1641.jpg,1,0,0,0,1,0,0,0,0
synthetic_Die Back_Anthracnose_1302.jpg,1,0,0,1,0,0,0,0,0
synthetic_Bacterial Canker_Anthracnose_449.jpg,1,1,0,0,0,0,0,0,0
synthetic_uploads_Healthy_786.jpg,0,0,0,0,0,1,0,0,1
synthetic_Bacterial Canker_Anthracnose_1858.jpg,1,1,0,0,0,0,0,0,0
synthetic_Healthy_Anthracnose_194.jpg,1,0,0,0,0,1,0,0,0
synthetic_Cutting Weevil_Anthracnose_857.jpg,1,0,1,0,0,0,0,0,0
synthetic_Cutting Weevil_Gall Midge_1407.jpg,0,0,1,0,1,0,0,0,0
synthetic_Bacterial Canker_Die Back_1568.jpg,0,1,0,1,0,0,0,0,0
synthetic_Sooty Mould_Healthy_932.jpg,0,0,0,0,0,1,0,1,0
synthetic_Gall Midge_uploads_1992.jpg,0,0,0,0,1,0,0,0,1
synthetic_Powdery Mildew_Cutting Weevil_965.jpg,0,0,1,0,0,0,1,0,0
synthetic_uploads_Powdery Mildew_1020.jpg,0,0,0,0,0,0,1,0,1
synthetic_Anthracnose_Sooty Mould_567.jpg,1,0,0,0,0,0,0,1,0
synthetic_Gall Midge_Bacterial Canker_1124.jpg,0,1,0,0,1,0,0,0,0
synthetic_Sooty Mould_Anthracnose_1032.jpg,1,0,0,0,0,0,0,1,0
synthetic_uploads_Bacterial Canker_1114.jpg,0,1,0,0,0,0,0,0,1
synthetic_Bacterial Canker_Powdery Mildew_1282.jpg,0,1,0,0,0,0,1,0,0
synthetic_Cutting Weevil_Gall Midge_874.jpg,0,0,1,0,1,0,0,0,0
synthetic_Healthy_Die Back_1023.jpg,0,0,0,1,0,1,0,0,0
synthetic_Die Back_Cutting Weevil_445.jpg,0,0,1,1,0,0,0,0,0
synthetic_Cutting Weevil_Die Back_1848.jpg,0,0,1,1,0,0,0,0,0
synthetic_Die Back_Powdery Mildew_1394.jpg,0,0,0,1,0,0,1,0,0
synthetic_Cutting Weevil_Powdery Mildew_1218.jpg,0,0,1,0,0,0,1,0,0
synthetic_Cutting Weevil_Powdery Mildew_1543.jpg,0,0,1,0,0,0,1,0,0
synthetic_Healthy_Sooty Mould_422.jpg,0,0,0,0,0,1,0,1,0
synthetic_Sooty Mould_Powdery Mildew_294.jpg,0,0,0,0,0,0,1,1,0
synthetic_Anthracnose_Bacterial Canker_514.jpg,1,1,0,0,0,0,0,0,0
synthetic_Anthracnose_Powdery Mildew_1594.jpg,1,0,0,0,0,0,1,0,0
synthetic_Healthy_Powdery Mildew_1772.jpg,0,0,0,0,0,1,1,0,0
synthetic_uploads_Powdery Mildew_75.jpg,0,0,0,0,0,0,1,0,1
synthetic_Gall Midge_Anthracnose_1059.jpg,1,0,0,0,1,0,0,0,0
synthetic_Bacterial Canker_Sooty Mould_1029.jpg,0,1,0,0,0,0,0,1,0
synthetic_Gall Midge_Die Back_766.jpg,0,0,0,1,1,0,0,0,0
synthetic_Powdery Mildew_Anthracnose_1495.jpg,1,0,0,0,0,0,1,0,0
synthetic_Cutting Weevil_Sooty Mould_635.jpg,0,0,1,0,0,0,0,1,0
synthetic_Powdery Mildew_Cutting Weevil_435.jpg,0,0,1,0,0,0,1,0,0
synthetic_Cutting Weevil_Sooty Mould_495.jpg,0,0,1,0,0,0,0,1,0
synthetic_Powdery Mildew_uploads_1237.jpg,0,0,0,0,0,0,1,0,1
synthetic_Healthy_Cutting Weevil_1442.jpg,0,0,1,0,0,1,0,0,0
synthetic_Gall Midge_Powdery Mildew_510.jpg,0,0,0,0,1,0,1,0,0
synthetic_Anthracnose_Cutting Weevil_1014.jpg,1,0,1,0,0,0,0,0,0
synthetic_Die Back_Anthracnose_1591.jpg,1,0,0,1,0,0,0,0,0
synthetic_uploads_Bacterial Canker_1291.jpg,0,1,0,0,0,0,0,0,1
synthetic_Healthy_Sooty Mould_1585.jpg,0,0,0,0,0,1,0,1,0
synthetic_Powdery Mildew_Gall Midge_368.jpg,0,0,0,0,1,0,1,0,0
synthetic_Gall Midge_Sooty Mould_1515.jpg,0,0,0,0,1,0,0,1,0
synthetic_Cutting Weevil_uploads_1752.jpg,0,0,1,0,0,0,0,0,1
synthetic_Healthy_Sooty Mould_1355.jpg,0,0,0,0,0,1,0,1,0
synthetic_Die Back_Powdery Mildew_93.jpg,0,0,0,1,0,0,1,0,0
synthetic_Die Back_Cutting Weevil_614.jpg,0,0,1,1,0,0,0,0,0
synthetic_Sooty Mould_Anthracnose_151.jpg,1,0,0,0,0,0,0,1,0
synthetic_Gall Midge_Bacterial Canker_225.jpg,0,1,0,0,1,0,0,0,0
synthetic_Bacterial Canker_Powdery Mildew_1057.jpg,0,1,0,0,0,0,1,0,0
synthetic_uploads_Cutting Weevil_384.jpg,0,0,1,0,0,0,0,0,1
synthetic_Cutting Weevil_uploads_741.jpg,0,0,1,0,0,0,0,0,1
synthetic_Sooty Mould_Die Back_413.jpg,0,0,0,1,0,0,0,1,0
synthetic_Die Back_Sooty Mould_113.jpg,0,0,0,1,0,0,0,1,0
synthetic_Gall Midge_Anthracnose_1573.jpg,1,0,0,0,1,0,0,0,0
synthetic_Cutting Weevil_Die Back_164.jpg,0,0,1,1,0,0,0,0,0
synthetic_Die Back_Powdery Mildew_1673.jpg,0,0,0,1,0,0,1,0,0
synthetic_uploads_Cutting Weevil_1019.jpg,0,0,1,0,0,0,0,0,1
synthetic_Bacterial Canker_Anthracnose_1484.jpg,1,1,0,0,0,0,0,0,0
synthetic_Bacterial Canker_Powdery Mildew_1899.jpg,0,1,0,0,0,0,1,0,0
synthetic_Bacterial Canker_Powdery Mildew_1022.jpg,0,1,0,0,0,0,1,0,0
synthetic_Anthracnose_Gall Midge_363.jpg,1,0,0,0,1,0,0,0,0
synthetic_Bacterial Canker_Powdery Mildew_68.jpg,0,1,0,0,0,0,1,0,0
synthetic_Anthracnose_Powdery Mildew_979.jpg,1,0,0,0,0,0,1,0,0
synthetic_Die Back_uploads_1169.jpg,0,0,0,1,0,0,0,0,1
synthetic_Anthracnose_Sooty Mould_1755.jpg,1,0,0,0,0,0,0,1,0
synthetic_Anthracnose_Bacterial Canker_788.jpg,1,1,0,0,0,0,0,0,0
synthetic_Sooty Mould_uploads_973.jpg,0,0,0,0,0,0,0,1,1
synthetic_Gall Midge_uploads_879.jpg,0,0,0,0,1,0,0,0,1
synthetic_Gall Midge_Powdery Mildew_1528.jpg,0,0,0,0,1,0,1,0,0
synthetic_Sooty Mould_Gall Midge_669.jpg,0,0,0,0,1,0,0,1,0
synthetic_Cutting Weevil_Healthy_668.jpg,0,0,1,0,0,1,0,0,0
synthetic_Cutting Weevil_Anthracnose_990.jpg,1,0,1,0,0,0,0,0,0
synthetic_uploads_Cutting Weevil_707.jpg,0,0,1,0,0,0,0,0,1
synthetic_Sooty Mould_Bacterial Canker_964.jpg,0,1,0,0,0,0,0,1,0
synthetic_Cutting Weevil_uploads_1025.jpg,0,0,1,0,0,0,0,0,1
synthetic_Anthracnose_uploads_189.jpg,1,0,0,0,0,0,0,0,1
synthetic_uploads_Sooty Mould_1472.jpg,0,0,0,0,0,0,0,1,1
synthetic_Cutting Weevil_uploads_1991.jpg,0,0,1,0,0,0,0,0,1
synthetic_Anthracnose_uploads_848.jpg,1,0,0,0,0,0,0,0,1
synthetic_Gall Midge_Anthracnose_518.jpg,1,0,0,0,1,0,0,0,0
synthetic_Bacterial Canker_Die Back_175.jpg,0,1,0,1,0,0,0,0,0
synthetic_Die Back_Powdery Mildew_192.jpg,0,0,0,1,0,0,1,0,0
synthetic_Healthy_Bacterial Canker_1250.jpg,0,1,0,0,0,1,0,0,0
synthetic_uploads_Cutting Weevil_313.jpg,0,0,1,0,0,0,0,0,1
synthetic_Bacterial Canker_Gall Midge_694.jpg,0,1,0,0,1,0,0,0,0
synthetic_Sooty Mould_Gall Midge_1251.jpg,0,0,0,0,1,0,0,1,0
synthetic_Sooty Mould_Cutting Weevil_512.jpg,0,0,1,0,0,0,0,1,0
synthetic_Sooty Mould_Bacterial Canker_290.jpg,0,1,0,0,0,0,0,1,0
synthetic_Gall Midge_Healthy_513.jpg,0,0,0,0,1,1,0,0,0
synthetic_Powdery Mildew_Bacterial Canker_1487.jpg,0,1,0,0,0,0,1,0,0
synthetic_Sooty Mould_uploads_1952.jpg,0,0,0,0,0,0,0,1,1
synthetic_Die Back_Healthy_1130.jpg,0,0,0,1,0,1,0,0,0
synthetic_Cutting Weevil_Gall Midge_247.jpg,0,0,1,0,1,0,0,0,0
synthetic_Die Back_Sooty Mould_459.jpg,0,0,0,1,0,0,0,1,0
synthetic_Bacterial Canker_Gall Midge_920.jpg,0,1,0,0,1,0,0,0,0
synthetic_Gall Midge_Cutting Weevil_1787.jpg,0,0,1,0,1,0,0,0,0
synthetic_uploads_Gall Midge_1164.jpg,0,0,0,0,1,0,0,0,1
synthetic_Healthy_Sooty Mould_460.jpg,0,0,0,0,0,1,0,1,0
synthetic_Powdery Mildew_Anthracnose_221.jpg,1,0,0,0,0,0,1,0,0
synthetic_Cutting Weevil_Sooty Mould_1512.jpg,0,0,1,0,0,0,0,1,0
synthetic_Powdery Mildew_Cutting Weevil_366.jpg,0,0,1,0,0,0,1,0,0
synthetic_Die Back_Powdery Mildew_1048.jpg,0,0,0,1,0,0,1,0,0
synthetic_Healthy_Anthracnose_1820.jpg,1,0,0,0,0,1,0,0,0
synthetic_Bacterial Canker_Die Back_548.jpg,0,1,0,1,0,0,0,0,0
synthetic_Bacterial Canker_Cutting Weevil_593.jpg,0,1,1,0,0,0,0,0,0
synthetic_Anthracnose_Cutting Weevil_986.jpg,1,0,1,0,0,0,0,0,0
synthetic_Powdery Mildew_Gall Midge_1862.jpg,0,0,0,0,1,0,1,0,0
synthetic_Powdery Mildew_Sooty Mould_928.jpg,0,0,0,0,0,0,1,1,0
synthetic_Bacterial Canker_Die Back_141.jpg,0,1,0,1,0,0,0,0,0
synthetic_Cutting Weevil_Healthy_597.jpg,0,0,1,0,0,1,0,0,0
synthetic_Cutting Weevil_Sooty Mould_107.jpg,0,0,1,0,0,0,0,1,0
synthetic_Powdery Mildew_Bacterial Canker_556.jpg,0,1,0,0,0,0,1,0,0
synthetic_uploads_Cutting Weevil_1285.jpg,0,0,1,0,0,0,0,0,1
synthetic_uploads_Die Back_360.jpg,0,0,0,1,0,0,0,0,1
synthetic_Sooty Mould_Bacterial Canker_1923.jpg,0,1,0,0,0,0,0,1,0
synthetic_uploads_Anthracnose_816.jpg,1,0,0,0,0,0,0,0,1
synthetic_Healthy_Powdery Mildew_1760.jpg,0,0,0,0,0,1,1,0,0
synthetic_Powdery Mildew_Healthy_208.jpg,0,0,0,0,0,1,1,0,0
synthetic_Powdery Mildew_Bacterial Canker_683.jpg,0,1,0,0,0,0,1,0,0
synthetic_Gall Midge_Healthy_1791.jpg,0,0,0,0,1,1,0,0,0
synthetic_uploads_Die Back_815.jpg,0,0,0,1,0,0,0,0,1
synthetic_Bacterial Canker_Sooty Mould_572.jpg,0,1,0,0,0,0,0,1,0
synthetic_Bacterial Canker_Anthracnose_283.jpg,1,1,0,0,0,0,0,0,0
synthetic_Healthy_Powdery Mildew_1448.jpg,0,0,0,0,0,1,1,0,0
synthetic_Healthy_Die Back_1490.jpg,0,0,0,1,0,1,0,0,0
synthetic_Gall Midge_Bacterial Canker_698.jpg,0,1,0,0,1,0,0,0,0
synthetic_uploads_Gall Midge_1293.jpg,0,0,0,0,1,0,0,0,1
synthetic_Sooty Mould_uploads_308.jpg,0,0,0,0,0,0,0,1,1
synthetic_Anthracnose_Gall Midge_901.jpg,1,0,0,0,1,0,0,0,0
synthetic_Die Back_Healthy_346.jpg,0,0,0,1,0,1,0,0,0
synthetic_Bacterial Canker_uploads_806.jpg,0,1,0,0,0,0,0,0,1
synthetic_Healthy_Die Back_1551.jpg,0,0,0,1,0,1,0,0,0
synthetic_Healthy_Bacterial Canker_402.jpg,0,1,0,0,0,1,0,0,0
synthetic_Bacterial Canker_Cutting Weevil_1981.jpg,0,1,1,0,0,0,0,0,0
synthetic_Gall Midge_Powdery Mildew_1839.jpg,0,0,0,0,1,0,1,0,0
synthetic_Gall Midge_Anthracnose_79.jpg,1,0,0,0,1,0,0,0,0
synthetic_Healthy_Sooty Mould_502.jpg,0,0,0,0,0,1,0,1,0
synthetic_Cutting Weevil_Healthy_1621.jpg,0,0,1,0,0,1,0,0,0
synthetic_Healthy_uploads_1278.jpg,0,0,0,0,0,1,0,0,1
synthetic_Anthracnose_Bacterial Canker_1329.jpg,1,1,0,0,0,0,0,0,0
synthetic_Sooty Mould_Bacterial Canker_1661.jpg,0,1,0,0,0,0,0,1,0
synthetic_Healthy_Die Back_508.jpg,0,0,0,1,0,1,0,0,0
synthetic_Sooty Mould_Healthy_1213.jpg,0,0,0,0,0,1,0,1,0
synthetic_Powdery Mildew_uploads_209.jpg,0,0,0,0,0,0,1,0,1
synthetic_Sooty Mould_Gall Midge_1070.jpg,0,0,0,0,1,0,0,1,0
synthetic_Bacterial Canker_uploads_817.jpg,0,1,0,0,0,0,0,0,1
synthetic_Anthracnose_Bacterial Canker_176.jpg,1,1,0,0,0,0,0,0,0
synthetic_Cutting Weevil_Die Back_1453.jpg,0,0,1,1,0,0,0,0,0
synthetic_Gall Midge_Die Back_314.jpg,0,0,0,1,1,0,0,0,0
synthetic_Sooty Mould_Gall Midge_653.jpg,0,0,0,0,1,0,0,1,0
synthetic_Die Back_Anthracnose_1110.jpg,1,0,0,1,0,0,0,0,0
synthetic_Healthy_Gall Midge_1307.jpg,0,0,0,0,1,1,0,0,0
synthetic_Anthracnose_Bacterial Canker_1157.jpg,1,1,0,0,0,0,0,0,0
synthetic_Anthracnose_Powdery Mildew_878.jpg,1,0,0,0,0,0,1,0,0
synthetic_Cutting Weevil_Healthy_861.jpg,0,0,1,0,0,1,0,0,0
synthetic_Powdery Mildew_Gall Midge_929.jpg,0,0,0,0,1,0,1,0,0
synthetic_Healthy_uploads_250.jpg,0,0,0,0,0,1,0,0,1
synthetic_uploads_Anthracnose_789.jpg,1,0,0,0,0,0,0,0,1
synthetic_Gall Midge_Powdery Mildew_1461.jpg,0,0,0,0,1,0,1,0,0
synthetic_Sooty Mould_Powdery Mildew_617.jpg,0,0,0,0,0,0,1,1,0
synthetic_Gall Midge_Healthy_670.jpg,0,0,0,0,1,1,0,0,0
synthetic_Gall Midge_uploads_1893.jpg,0,0,0,0,1,0,0,0,1
synthetic_Bacterial Canker_Sooty Mould_1006.jpg,0,1,0,0,0,0,0,1,0
synthetic_Sooty Mould_Powdery Mildew_1135.jpg,0,0,0,0,0,0,1,1,0
synthetic_Die Back_Sooty Mould_851.jpg,0,0,0,1,0,0,0,1,0
synthetic_Bacterial Canker_Gall Midge_367.jpg,0,1,0,0,1,0,0,0,0
synthetic_Gall Midge_Sooty Mould_1170.jpg,0,0,0,0,1,0,0,1,0
synthetic_Anthracnose_Gall Midge_1715.jpg,1,0,0,0,1,0,0,0,0
synthetic_Die Back_uploads_171.jpg,0,0,0,1,0,0,0,0,1
synthetic_uploads_Cutting Weevil_547.jpg,0,0,1,0,0,0,0,0,1
synthetic_Sooty Mould_Powdery Mildew_1886.jpg,0,0,0,0,0,0,1,1,0
synthetic_Gall Midge_Cutting Weevil_11.jpg,0,0,1,0,1,0,0,0,0
synthetic_Gall Midge_Sooty Mould_1180.jpg,0,0,0,0,1,0,0,1,0
synthetic_Gall Midge_Powdery Mildew_1011.jpg,0,0,0,0,1,0,1,0,0
synthetic_Healthy_Powdery Mildew_777.jpg,0,0,0,0,0,1,1,0,0
synthetic_uploads_Bacterial Canker_58.jpg,0,1,0,0,0,0,0,0,1
synthetic_Gall Midge_Sooty Mould_1712.jpg,0,0,0,0,1,0,0,1,0
synthetic_Powdery Mildew_Sooty Mould_830.jpg,0,0,0,0,0,0,1,1,0
synthetic_Die Back_uploads_1332.jpg,0,0,0,1,0,0,0,0,1
synthetic_Bacterial Canker_Anthracnose_1693.jpg,1,1,0,0,0,0,0,0,0
synthetic_Powdery Mildew_Anthracnose_739.jpg,1,0,0,0,0,0,1,0,0
synthetic_Cutting Weevil_uploads_1396.jpg,0,0,1,0,0,0,0,0,1
synthetic_Anthracnose_Die Back_229.jpg,1,0,0,1,0,0,0,0,0
synthetic_Cutting Weevil_Gall Midge_559.jpg,0,0,1,0,1,0,0,0,0
synthetic_Die Back_Anthracnose_1303.jpg,1,0,0,1,0,0,0,0,0
synthetic_Powdery Mildew_uploads_419.jpg,0,0,0,0,0,0,1,0,1
synthetic_Cutting Weevil_Healthy_1757.jpg,0,0,1,0,0,1,0,0,0
synthetic_Bacterial Canker_uploads_1814.jpg,0,1,0,0,0,0,0,0,1
synthetic_Cutting Weevil_uploads_1833.jpg,0,0,1,0,0,0,0,0,1
synthetic_Sooty Mould_uploads_1414.jpg,0,0,0,0,0,0,0,1,1
synthetic_Gall Midge_Anthracnose_268.jpg,1,0,0,0,1,0,0,0,0
synthetic_Powdery Mildew_Sooty Mould_727.jpg,0,0,0,0,0,0,1,1,0
synthetic_Healthy_Cutting Weevil_1068.jpg,0,0,1,0,0,1,0,0,0
synthetic_Bacterial Canker_uploads_293.jpg,0,1,0,0,0,0,0,0,1
synthetic_Die Back_Cutting Weevil_535.jpg,0,0,1,1,0,0,0,0,0
synthetic_Gall Midge_Die Back_1737.jpg,0,0,0,1,1,0,0,0,0
synthetic_Bacterial Canker_Cutting Weevil_1340.jpg,0,1,1,0,0,0,0,0,0
synthetic_Bacterial Canker_Cutting Weevil_526.jpg,0,1,1,0,0,0,0,0,0
synthetic_Healthy_Bacterial Canker_620.jpg,0,1,0,0,0,1,0,0,0
synthetic_Sooty Mould_uploads_963.jpg,0,0,0,0,0,0,0,1,1
synthetic_Healthy_uploads_101.jpg,0,0,0,0,0,1,0,0,1
synthetic_Bacterial Canker_Gall Midge_1376.jpg,0,1,0,0,1,0,0,0,0
synthetic_Healthy_Anthracnose_311.jpg,1,0,0,0,0,1,0,0,0
synthetic_Healthy_Cutting Weevil_778.jpg,0,0,1,0,0,1,0,0,0
synthetic_Cutting Weevil_Anthracnose_570.jpg,1,0,1,0,0,0,0,0,0
synthetic_Sooty Mould_Powdery Mildew_1208.jpg,0,0,0,0,0,0,1,1,0
synthetic_Cutting Weevil_Die Back_186.jpg,0,0,1,1,0,0,0,0,0
synthetic_Bacterial Canker_Die Back_1821.jpg,0,1,0,1,0,0,0,0,0
synthetic_Gall Midge_Cutting Weevil_1465.jpg,0,0,1,0,1,0,0,0,0
synthetic_Healthy_Bacterial Canker_1523.jpg,0,1,0,0,0,1,0,0,0
synthetic_Anthracnose_Bacterial Canker_386.jpg,1,1,0,0,0,0,0,0,0
synthetic_Anthracnose_Cutting Weevil_938.jpg,1,0,1,0,0,0,0,0,0
synthetic_Die Back_Healthy_1819.jpg,0,0,0,1,0,1,0,0,0
synthetic_Die Back_Healthy_1919.jpg,0,0,0,1,0,1,0,0,0
synthetic_Healthy_Anthracnose_12.jpg,1,0,0,0,0,1,0,0,0
synthetic_Powdery Mildew_Gall Midge_939.jpg,0,0,0,0,1,0,1,0,0
synthetic_Die Back_Healthy_1872.jpg,0,0,0,1,0,1,0,0,0
synthetic_Gall Midge_Sooty Mould_269.jpg,0,0,0,0,1,0,0,1,0
synthetic_Powdery Mildew_Bacterial Canker_1494.jpg,0,1,0,0,0,0,1,0,0
synthetic_Anthracnose_Powdery Mildew_1486.jpg,1,0,0,0,0,0,1,0,0
synthetic_Die Back_Anthracnose_618.jpg,1,0,0,1,0,0,0,0,0
synthetic_Powdery Mildew_Gall Midge_564.jpg,0,0,0,0,1,0,1,0,0
synthetic_Cutting Weevil_uploads_1542.jpg,0,0,1,0,0,0,0,0,1
synthetic_Bacterial Canker_Sooty Mould_1108.jpg,0,1,0,0,0,0,0,1,0
synthetic_Powdery Mildew_Gall Midge_1549.jpg,0,0,0,0,1,0,1,0,0
synthetic_uploads_Healthy_271.jpg,0,0,0,0,0,1,0,0,1
synthetic_Healthy_Cutting Weevil_1692.jpg,0,0,1,0,0,1,0,0,0
synthetic_Sooty Mould_Gall Midge_1974.jpg,0,0,0,0,1,0,0,1,0
synthetic_Powdery Mildew_Healthy_394.jpg,0,0,0,0,0,1,1,0,0
synthetic_Powdery Mildew_Bacterial Canker_71.jpg,0,1,0,0,0,0,1,0,0
synthetic_Powdery Mildew_Sooty Mould_1327.jpg,0,0,0,0,0,0,1,1,0
synthetic_Sooty Mould_Powdery Mildew_661.jpg,0,0,0,0,0,0,1,1,0
synthetic_Bacterial Canker_Cutting Weevil_114.jpg,0,1,1,0,0,0,0,0,0
synthetic_Anthracnose_Gall Midge_1436.jpg,1,0,0,0,1,0,0,0,0
synthetic_Die Back_Powdery Mildew_715.jpg,0,0,0,1,0,0,1,0,0
synthetic_Die Back_Bacterial Canker_1714.jpg,0,1,0,1,0,0,0,0,0
synthetic_Anthracnose_Sooty Mould_890.jpg,1,0,0,0,0,0,0,1,0
synthetic_Anthracnose_uploads_91.jpg,1,0,0,0,0,0,0,0,1
synthetic_uploads_Bacterial Canker_1619.jpg,0,1,0,0,0,0,0,0,1
synthetic_uploads_Gall Midge_828.jpg,0,0,0,0,1,0,0,0,1
synthetic_Powdery Mildew_Anthracnose_65.jpg,1,0,0,0,0,0,1,0,0
synthetic_Healthy_uploads_1683.jpg,0,0,0,0,0,1,0,0,1
synthetic_Anthracnose_Powdery Mildew_1432.jpg,1,0,0,0,0,0,1,0,0
synthetic_Cutting Weevil_uploads_550.jpg,0,0,1,0,0,0,0,0,1
synthetic_Gall Midge_Powdery Mildew_380.jpg,0,0,0,0,1,0,1,0,0
synthetic_uploads_Sooty Mould_279.jpg,0,0,0,0,0,0,0,1,1
synthetic_Bacterial Canker_Sooty Mould_674.jpg,0,1,0,0,0,0,0,1,0
synthetic_Anthracnose_Powdery Mildew_644.jpg,1,0,0,0,0,0,1,0,0
synthetic_Anthracnose_Cutting Weevil_761.jpg,1,0,1,0,0,0,0,0,0
synthetic_Healthy_Gall Midge_1567.jpg,0,0,0,0,1,1,0,0,0
synthetic_Powdery Mildew_Anthracnose_1043.jpg,1,0,0,0,0,0,1,0,0
synthetic_Sooty Mould_Bacterial Canker_243.jpg,0,1,0,0,0,0,0,1,0
synthetic_Die Back_Sooty Mould_17.jpg,0,0,0,1,0,0,0,1,0
synthetic_Sooty Mould_Anthracnose_1210.jpg,1,0,0,0,0,0,0,1,0
synthetic_Powdery Mildew_Sooty Mould_1502.jpg,0,0,0,0,0,0,1,1,0
synthetic_Anthracnose_uploads_132.jpg,1,0,0,0,0,0,0,0,1
synthetic_uploads_Powdery Mildew_1292.jpg,0,0,0,0,0,0,1,0,1
synthetic_Cutting Weevil_Bacterial Canker_1354.jpg,0,1,1,0,0,0,0,0,0
synthetic_Powdery Mildew_Die Back_917.jpg,0,0,0,1,0,0,1,0,0
synthetic_Cutting Weevil_Healthy_1956.jpg,0,0,1,0,0,1,0,0,0
synthetic_Gall Midge_Die Back_696.jpg,0,0,0,1,1,0,0,0,0
synthetic_Powdery Mildew_Gall Midge_1994.jpg,0,0,0,0,1,0,1,0,0
synthetic_Gall Midge_uploads_1704.jpg,0,0,0,0,1,0,0,0,1
synthetic_Anthracnose_Bacterial Canker_1911.jpg,1,1,0,0,0,0,0,0,0
synthetic_Healthy_Anthracnose_916.jpg,1,0,0,0,0,1,0,0,0
synthetic_uploads_Cutting Weevil_1993.jpg,0,0,1,0,0,0,0,0,1
synthetic_Sooty Mould_Die Back_1140.jpg,0,0,0,1,0,0,0,1,0
synthetic_Sooty Mould_Healthy_1593.jpg,0,0,0,0,0,1,0,1,0
synthetic_Gall Midge_uploads_1000.jpg,0,0,0,0,1,0,0,0,1
synthetic_Die Back_Anthracnose_1514.jpg,1,0,0,1,0,0,0,0,0
synthetic_Bacterial Canker_Gall Midge_33.jpg,0,1,0,0,1,0,0,0,0
synthetic_Sooty Mould_uploads_1186.jpg,0,0,0,0,0,0,0,1,1
synthetic_Gall Midge_Die Back_1296.jpg,0,0,0,1,1,0,0,0,0
synthetic_Die Back_Gall Midge_1081.jpg,0,0,0,1,1,0,0,0,0
synthetic_Powdery Mildew_Sooty Mould_1339.jpg,0,0,0,0,0,0,1,1,0
synthetic_Powdery Mildew_Anthracnose_187.jpg,1,0,0,0,0,0,1,0,0
synthetic_Bacterial Canker_Die Back_846.jpg,0,1,0,1,0,0,0,0,0
synthetic_Powdery Mildew_Cutting Weevil_50.jpg,0,0,1,0,0,0,1,0,0
synthetic_Sooty Mould_Bacterial Canker_1111.jpg,0,1,0,0,0,0,0,1,0
synthetic_Gall Midge_uploads_475.jpg,0,0,0,0,1,0,0,0,1
synthetic_Powdery Mildew_Gall Midge_745.jpg,0,0,0,0,1,0,1,0,0
synthetic_uploads_Sooty Mould_1393.jpg,0,0,0,0,0,0,0,1,1
synthetic_Healthy_Die Back_232.jpg,0,0,0,1,0,1,0,0,0
synthetic_Gall Midge_Bacterial Canker_537.jpg,0,1,0,0,1,0,0,0,0
synthetic_uploads_Sooty Mould_297.jpg,0,0,0,0,0,0,0,1,1
synthetic_Gall Midge_uploads_795.jpg,0,0,0,0,1,0,0,0,1
synthetic_Bacterial Canker_Powdery Mildew_1601.jpg,0,1,0,0,0,0,1,0,0
synthetic_Healthy_uploads_1240.jpg,0,0,0,0,0,1,0,0,1
synthetic_Anthracnose_Bacterial Canker_1330.jpg,1,1,0,0,0,0,0,0,0
synthetic_Bacterial Canker_Anthracnose_1561.jpg,1,1,0,0,0,0,0,0,0
synthetic_Anthracnose_Die Back_474.jpg,1,0,0,1,0,0,0,0,0
synthetic_Gall Midge_Bacterial Canker_1331.jpg,0,1,0,0,1,0,0,0,0
synthetic_Cutting Weevil_Healthy_1370.jpg,0,0,1,0,0,1,0,0,0
synthetic_uploads_Cutting Weevil_1916.jpg,0,0,1,0,0,0,0,0,1
synthetic_Cutting Weevil_uploads_672.jpg,0,0,1,0,0,0,0,0,1
synthetic_uploads_Healthy_1037.jpg,0,0,0,0,0,1,0,0,1
synthetic_Anthracnose_Bacterial Canker_433.jpg,1,1,0,0,0,0,0,0,0
synthetic_Powdery Mildew_Anthracnose_105.jpg,1,0,0,0,0,0,1,0,0
synthetic_Anthracnose_Healthy_977.jpg,1,0,0,0,0,1,0,0,0
synthetic_Gall Midge_Die Back_1707.jpg,0,0,0,1,1,0,0,0,0
synthetic_uploads_Gall Midge_527.jpg,0,0,0,0,1,0,0,0,1
synthetic_Gall Midge_Cutting Weevil_1650.jpg,0,0,1,0,1,0,0,0,0
synthetic_Gall Midge_Anthracnose_1895.jpg,1,0,0,0,1,0,0,0,0
synthetic_Powdery Mildew_uploads_1801.jpg,0,0,0,0,0,0,1,0,1
synthetic_Anthracnose_Powdery Mildew_457.jpg,1,0,0,0,0,0,1,0,0
